trade_date,value,ma,ma20,value_ben,buy,sell,return,bench_self
2022-05-11,43060.16721000008,-0.0848295926849543,-0.07826267664172913,22.55,-0.06275976724854522,,-0.5693983278999992,-0.06275976724854522
2022-05-12,43345.56355000008,-0.07655860349127178,-0.07781587697423129,22.86,,-0.04987531172069823,-0.5665443644999992,-0.04987531172069823
2022-05-13,43345.56355000008,-0.06866167913549434,-0.07752493765586048,22.83,,,-0.5665443644999992,-0.05112219451371573
2022-05-16,43345.56355000008,-0.06271820448877807,-0.07662094763092264,22.83,,,-0.5665443644999992,-0.05112219451371573
2022-05-17,43474.35543000008,-0.05843724023275141,-0.0746778886118038,22.52,-0.06400665004156272,,-0.5652564456999992,-0.06400665004156272
2022-05-18,44783.81377000008,-0.05378221113881964,-0.0730569409808812,23.14,,-0.03823773898586859,-0.5521618622999992,-0.03823773898586859
2022-05-19,44783.81377000008,-0.049667497921861876,-0.07082294264339155,23.67,,,-0.5521618622999992,-0.016209476309226808
2022-05-20,44914.604290000076,-0.042560266001662406,-0.06845386533665844,24.14,0.0033250207813799604,,-0.5508539570999993,0.0033250207813799604
2022-05-23,43395.43057000008,-0.040482128013300096,-0.06724854530340808,23.46,,-0.02493765586034904,-0.5660456942999992,-0.02493765586034904
2022-05-24,43395.43057000008,-0.040731504571903596,-0.06672901080631752,22.8,,,-0.5660456942999992,-0.05236907730673309
2022-05-25,43524.05389000008,-0.03578553615960073,-0.06503532834580217,23.74,-0.013300083125519547,,-0.5647594610999992,-0.013300083125519547
2022-05-26,45144.05389000008,-0.028387364921030604,-0.06225062344139651,24.64,0.024106400665004236,,-0.5485594610999992,0.024106400665004236
2022-05-27,44119.06621000008,-0.02252701579384863,-0.060037406483790585,24.24,,0.007481296758104727,-0.5588093378999992,0.007481296758104727
2022-05-30,44119.06621000008,-0.013050706566915898,-0.05670199501246877,25.11,,,-0.5588093378999992,0.043640897755611
2022-05-31,44119.06621000008,-0.0030756442227763124,-0.05371986699916877,24.92,,,-0.5588093378999992,0.03574397339983387
2022-06-01,43821.379550000085,0.004571903574397464,-0.050935162094763106,24.98,0.038237738985868734,,-0.5617862044999992,0.038237738985868734
2022-06-02,43617.379550000085,0.009517871986699884,-0.04801537822111383,24.86,,,-0.5638262044999991,0.033250207813798865
2022-06-06,43522.08214000008,0.011970074812967592,-0.04549044056525354,24.73,,0.027847049044056597,-0.5647791785999993,0.027847049044056597
2022-06-07,43522.08214000008,0.01650041562759761,-0.04354738154613454,24.55,,,-0.5647791785999993,0.02036575228595187
2022-06-08,43522.08214000008,0.02323358270989198,-0.041147132169575995,24.42,,,-0.5647791785999993,0.0149625935162096
2022-06-09,43522.08214000008,0.0272236076475477,-0.0386221945137157,24.7,,,-0.5647791785999993,0.026600166251039094
2022-06-10,43650.41650000008,0.029052369077306656,-0.03527639235245216,25.08,0.0423940149625935,,-0.5634958349999992,0.0423940149625935
2022-06-13,42749.41650000008,0.03034081463009146,-0.033291770573566165,24.55,,,-0.5725058349999992,0.02036575228595187
2022-06-14,44228.41650000008,0.03162926018287641,-0.03018495428096427,25.42,,,-0.5577158349999992,0.056525353283458146
2022-06-15,43605.60841000009,0.03291770573566091,-0.027691188694929262,25.23,,0.04862842892768087,-0.5639439158999991,0.04862842892768087
2022-06-16,43605.60841000009,0.03370739817123857,-0.024968827930174624,25.17,,,-0.5639439158999991,0.04613466334164601
2022-06-17,43734.403300000085,0.03499584372402322,-0.022381546134663453,25.17,0.04613466334164601,,-0.5626559669999991,0.04613466334164601
2022-06-20,45141.15466000009,0.03994181213632609,-0.019264339152119843,25.92,,0.07730673316708242,-0.5485884533999992,0.07730673316708242
2022-06-21,45270.256570000085,0.0427680798004989,-0.017092684954280925,25.23,0.04862842892768087,,-0.5472974342999991,0.04862842892768087
2022-06-22,45219.256570000085,0.04600997506234411,-0.014141729010806361,25.2,0.04738154613466337,,-0.5478074342999991,0.04738154613466337
2022-06-23,45865.256570000085,0.049667497921862175,-0.010931005818786439,25.58,,,-0.5413474342999991,0.06317539484621777
2022-06-24,45995.279710000075,0.05174563591022434,-0.006036990856192884,25.58,,0.06317539484621777,-0.5400472028999993,0.06317539484621777
2022-06-27,45995.279710000075,0.054987531172069844,-0.0014650872817954191,25.33,,,-0.5400472028999993,0.052784704904405635
2022-06-28,45995.279710000075,0.05756442227763916,0.0033561928512053983,26.04,,,-0.5400472028999993,0.08229426433915214
2022-06-29,45995.279710000075,0.057315045719035805,0.007179966749792213,25.17,,,-0.5400472028999993,0.04613466334164601
2022-06-30,45691.992060000084,0.05847880299251856,0.010743973399833812,25.45,0.057772236076475504,,-0.5430800793999991,0.057772236076475504
2022-07-01,44663.67940000009,0.0578553615960101,0.013175394846217945,25.02,,0.039900249376558644,-0.5533632059999991,0.039900249376558644
2022-07-04,44361.10677000009,0.055652535328345895,0.016251039068994257,25.39,0.05527847049044064,,-0.5563889322999991,0.05527847049044064
2022-07-05,44380.13963000009,0.05710723192019945,0.01897339983374904,25.58,,0.06317539484621777,-0.5561986036999991,0.06317539484621777
2022-07-06,44513.15153000009,0.05440565253532839,0.02072942643391526,24.55,0.02036575228595187,,-0.554868484699999,0.02036575228595187
2022-07-07,46450.66163000009,0.05428096425602679,0.023846633416458873,25.55,,0.06192851205320042,-0.5354933836999991,0.06192851205320042
2022-07-08,46586.70761000009,0.052327514546965936,0.02618453865336684,25.11,0.043640897755611,,-0.5341329238999991,0.043640897755611
2022-07-11,46776.01109000009,0.051537822111388285,0.028584788029925385,25.14,,0.044887780548628506,-0.5322398890999991,0.044887780548628506
2022-07-12,46776.01109000009,0.04754779717373227,0.030922693266833206,25.08,,,-0.5322398890999991,0.0423940149625935
2022-07-13,46776.01109000009,0.05029093931837048,0.03436201163757291,25.83,,,-0.5322398890999991,0.07356608478802991
2022-07-14,46915.41623000009,0.05145469659185353,0.037053200332502256,25.73,0.06940980881130515,,-0.5308458376999992,0.06940980881130515
2022-07-15,47378.145290000095,0.056234413965087056,0.03965087281795529,26.17,,0.08769742310889456,-0.526218547099999,0.08769742310889456
2022-07-18,47378.145290000095,0.06192851205320012,0.04237323358271007,26.76,,,-0.526218547099999,0.1122194513715712
2022-07-19,47515.22972000009,0.06695760598503744,0.0458333333333335,26.79,0.11346633416458855,,-0.5248477027999991,0.11346633416458855
2022-07-20,48688.22972000009,0.07913549459684123,0.050696176226101466,27.48,,,-0.5131177027999991,0.1421446384039901
2022-07-21,47039.22972000009,0.08312551953449694,0.05357439733998344,26.51,,,-0.5296077027999991,0.10182876142975907
2022-07-22,47158.22972000009,0.08923524522028271,0.05559019118869502,26.58,0.10473815461346632,,-0.5284177027999991,0.10473815461346632
2022-07-25,46543.09934000009,0.09339152119700733,0.057564422277639304,26.14,,0.08645054031587705,-0.5345690065999992,0.08645054031587705
2022-07-26,46543.09934000009,0.098171238570241,0.058728179551122354,26.23,,,-0.5345690065999992,0.09019118869492943
2022-07-27,46677.82995000009,0.10024937655860346,0.06019326683291777,26.33,0.09434746467165418,,-0.5332217004999992,0.09434746467165418
2022-07-28,47919.96929000008,0.10544472152950968,0.062271404821280234,26.98,,0.12136325852036584,-0.5208003070999991,0.12136325852036584
2022-07-29,47919.96929000008,0.10465502909393172,0.06343516209476313,25.98,,,-0.5208003070999991,0.07980049875311729
2022-08-01,47919.96929000008,0.10207813798836242,0.06490024937655885,26.14,,,-0.5208003070999991,0.08645054031587705
2022-08-02,47599.97681000009,0.09613466334164585,0.06574189526184551,25.36,0.05403158769742314,,-0.5240002318999991,0.05403158769742314
2022-08-03,50661.183170000084,0.09405652535328353,0.06840191188694943,26.98,,0.12136325852036584,-0.49338816829999915,0.12136325852036584
2022-08-04,50661.183170000084,0.09135494596841233,0.06960723192019963,25.86,,,-0.49338816829999915,0.07481296758104741
2022-08-05,50661.183170000084,0.09056525353283452,0.07096841230257717,26.39,,,-0.49338816829999915,0.09684123025768919
2022-08-08,50320.74953000008,0.09405652535328353,0.07349334995843747,26.98,0.12136325852036584,,-0.4967925046999992,0.12136325852036584
2022-08-09,49534.43267000008,0.09613466334164585,0.07485453034081471,26.73,,0.1109725685785537,-0.5046556732999992,0.1109725685785537
2022-08-10,49534.43267000008,0.09962593516209485,0.0768703241895263,27.17,,,-0.5046556732999992,0.1292601828761431
2022-08-11,49534.43267000008,0.10103906899418111,0.0791043225270158,27.32,,,-0.5046556732999992,0.13549459684123033
2022-08-12,49534.43267000008,0.10453034081463013,0.08081878636741516,26.82,,,-0.5046556732999992,0.11471321695760606
2022-08-15,49199.046230000095,0.10635910224438878,0.08150457190357463,26.58,0.10473815461346632,,-0.508009537699999,0.10473815461346632
2022-08-16,49019.046230000095,0.111014131338321,0.08280340814630115,26.48,,,-0.509809537699999,0.10058187863674156
2022-08-17,49199.046230000095,0.10935162094763079,0.08423732335827128,26.58,0.10473815461346632,,-0.508009537699999,0.10473815461346632
2022-08-18,48890.75429000009,0.11130507065669164,0.08501662510390752,26.33,,0.09434746467165418,-0.5110924570999991,0.09434746467165418
2022-08-19,48890.75429000009,0.1096009975062343,0.08543225270157977,25.98,,,-0.5110924570999991,0.07980049875311729
2022-08-22,48890.75429000009,0.10660847880299258,0.08639858686616833,26.26,,,-0.5110924570999991,0.09143807148794693
2022-08-23,48890.75429000009,0.10507065669160412,0.08673108894430628,26.36,,,-0.5110924570999991,0.09559434746467169
2022-08-24,48890.75429000009,0.09559434746467155,0.08644014962593563,24.89,,,-0.5110924570999991,0.03449709060681637
2022-08-25,48890.75429000009,0.08603491271820436,0.08599334995843765,25.02,,,-0.5110924570999991,0.039900249376558644
2022-08-26,48890.75429000009,0.07660016625103908,0.08550498753117236,24.55,,,-0.5110924570999991,0.02036575228595187
2022-08-29,48890.75429000009,0.06828761429758953,0.0846633416458854,24.58,,,-0.5110924570999991,0.02161263507896923
2022-08-30,48890.75429000009,0.06076475477971752,0.08371778886118071,24.67,,,-0.5110924570999991,0.02535328345802174
2022-08-31,48890.75429000009,0.05024937655860377,0.08319825436409013,24.05,,,-0.5110924570999991,-0.0004156275976724028
2022-09-01,48890.75429000009,0.039983374896093236,0.08144222776392361,23.86,,,-0.5110924570999991,-0.00831255195344968
2022-09-02,49037.76269000009,0.03349958437240252,0.08072527015793869,24.42,0.0149625935162096,,-0.5096223730999991,0.0149625935162096
2022-09-05,49477.76269000009,0.026766417290108143,0.08020573566084811,24.64,0.024106400665004236,,-0.5052223730999991,0.024106400665004236
2022-09-06,49917.76269000009,0.02053200332502092,0.07997714048212819,24.86,,,-0.5008223730999991,0.033250207813798865
2022-09-07,49252.456690000094,0.019742310889443268,0.07880299251870357,24.7,,0.026600166251039094,-0.5074754330999991,0.026600166251039094
2022-09-08,49252.456690000094,0.018827930174563568,0.077836658354115,24.8,,,-0.5074754330999991,0.030756442227764007
2022-09-09,49394.45946000009,0.019991687448046472,0.07644430590191204,24.83,0.03200332502078136,,-0.506055405399999,0.03200332502078136
2022-09-13,49755.45946000009,0.021820448877805577,0.07463632585203665,25.02,0.039900249376558644,,-0.502445405399999,0.039900249376558644
2022-09-14,49234.49694000009,0.022859517871986878,0.07269326683291766,24.92,,0.03574397339983387,-0.5076550305999991,0.03574397339983387
2022-09-15,48907.1159200001,0.025062344139650937,0.06967996674979222,24.58,0.02161263507896923,,-0.510928840799999,0.02161263507896923
2022-09-16,47312.5851900001,0.024272651704073136,0.06672901080631752,23.67,,-0.016209476309226808,-0.526874148099999,-0.016209476309226808
2022-09-19,46997.324460000105,0.021155444721529526,0.06370532003325007,23.67,-0.016209476309226808,,-0.530026755399999,-0.016209476309226808
2022-09-20,46826.324460000105,0.01674979218620126,0.06104530340814616,23.58,-0.019950124688279322,,-0.531736755399999,-0.019950124688279322
2022-09-21,47244.324460000105,0.012344139650872844,0.05852036575228571,23.8,-0.01080631753948454,,-0.5275567553999989,-0.01080631753948454
2022-09-22,46655.324460000105,0.007315045719035825,0.05556940980881115,23.49,-0.023690773067331684,,-0.533446755399999,-0.023690773067331684
2022-09-23,45456.5958400001,-8.312551953445102e-05,0.05145469659185353,23.02,,-0.04322527015793846,-0.545434041599999,-0.04322527015793846
2022-09-26,45142.68804000011,-0.01022443890274294,0.047724438902743034,22.39,-0.069409808811305,,-0.5485731195999989,-0.069409808811305
2022-09-27,46582.68804000011,-0.018162926018287517,0.044576059850373835,23.11,,,-0.5341731195999989,-0.03948462177888609
2022-09-28,46522.68804000011,-0.025810473815461293,0.04220698254364087,23.08,-0.040731504571903596,,-0.5347731195999988,-0.040731504571903596
2022-09-29,45782.68804000011,-0.03358270989193667,0.03777015793848702,22.71,-0.05610972568578545,,-0.5421731195999989,-0.05610972568578545
2022-09-30,45522.68804000011,-0.038113050706566835,0.034362011637572756,22.58,-0.06151288445552787,,-0.5447731195999989,-0.06151288445552787
2022-10-10,45522.68804000011,-0.042643391521197005,0.03040315876974248,22.58,-0.06151288445552787,,-0.5447731195999989,-0.06151288445552787
2022-10-11,45842.68804000011,-0.046134663341645864,0.025997506234414214,22.74,,,-0.5415731195999989,-0.0548628428927681
2022-10-12,46842.68804000011,-0.048462177888611825,0.02237115544472159,23.24,-0.034081463009143824,,-0.5315731195999989,-0.034081463009143824
2022-10-13,46842.68804000011,-0.049501246882792976,0.01828761429758956,23.24,,,-0.5315731195999989,-0.034081463009143824
2022-10-14,47282.68804000011,-0.047672485453033875,0.014276807980049974,23.46,-0.02493765586034904,,-0.5271731195999989,-0.02493765586034904
2022-10-17,48402.68804000011,-0.04089775561097235,0.011367414796342712,24.02,,,-0.5159731195999989,-0.0016625103906899065
2022-10-18,48202.68804000011,-0.03753117206982524,0.008603491271820628,23.92,,,-0.5179731195999989,-0.005818786367414673
2022-10-19,47902.68804000011,-0.03466334164588512,0.00578761429758953,23.77,-0.012053200332502043,,-0.5209731195999989,-0.012053200332502043
2022-10-20,48405.9090400001,-0.029509559434746504,0.0030548628428930316,23.95,,-0.004571903574397317,-0.5159409095999989,-0.004571903574397317
2022-10-21,48405.9090400001,-0.023275145469659135,0.0007169576059853599,24.08,,,-0.5159409095999989,0.0008312551953449532
2022-10-24,48547.6800400001,-0.01924355777223597,-0.001807980049875085,23.55,-0.021197007481296676,,-0.514523199599999,-0.021197007481296676
2022-10-25,48808.86784000009,-0.01562759767248521,-0.004561512884455307,23.61,,-0.01870324189526182,-0.5119113215999991,-0.01870324189526182
2022-10-26,48808.86784000009,-0.01030756442227739,-0.0064733998337487145,24.52,,,-0.5119113215999991,0.019118869492934367
2022-10-27,48954.0100400001,-0.006691604322526926,-0.007283873649210092,24.11,0.002078137988362457,,-0.5104598995999989,0.002078137988362457
2022-10-28,46711.0716400001,-0.008935993349958432,-0.009465918536990723,22.92,,-0.04738154613466322,-0.532889283599999,-0.04738154613466322
2022-10-31,46711.0716400001,-0.012842892768079844,-0.010993349958437017,23.08,,,-0.532889283599999,-0.040731504571903596
2022-11-01,46711.0716400001,-0.013757273482959397,-0.011907730673316422,23.7,,,-0.532889283599999,-0.014962593516209453
2022-11-02,46711.0716400001,-0.012718204488778095,-0.012583125519534335,24.02,,,-0.532889283599999,-0.0016625103906899065
2022-11-03,46711.0716400001,-0.011679135494596793,-0.012427265170407147,24.2,,,-0.532889283599999,0.00581878636741482
2022-11-04,46386.221230000105,-0.010390689941812284,-0.011876558603491133,24.39,0.013715710723192097,,-0.536137787699999,0.013715710723192097
2022-11-07,46272.221230000105,-0.007148794679966775,-0.011970074812967592,24.33,0.01122194513715709,,-0.5372777876999989,0.01122194513715709
2022-11-08,45835.8913600001,-0.004405652535328267,-0.012354530340814558,24.27,,0.00872817955112223,-0.541641086399999,0.00872817955112223
2022-11-09,45835.8913600001,-0.004821280133000818,-0.012811720698254408,24.42,,,-0.541641086399999,0.0149625935162096
2022-11-10,45966.6818800001,-0.004696591853699215,-0.01339359933499586,24.14,0.0033250207813799604,,-0.5403331811999991,0.0033250207813799604
2022-11-11,46163.4294400001,0.0015378221113883038,-0.013788445552784686,24.42,,0.0149625935162096,-0.538365705599999,0.0149625935162096
2022-11-14,46302.05800000011,0.006359102244389121,-0.014401496259351429,24.24,0.007481296758104727,,-0.536979419999999,0.007481296758104727
2022-11-15,46891.05800000011,0.009891936824605284,-0.014889858686616865,24.55,,,-0.5310894199999989,0.02036575228595187
2022-11-16,46973.3561200001,0.011970074812967888,-0.015305486284289415,24.52,,0.019118869492934367,-0.530266438799999,0.019118869492934367
2022-11-17,46973.3561200001,0.014048212801330198,-0.015180798004987516,24.7,,,-0.530266438799999,0.026600166251039094
2022-11-18,46973.3561200001,0.013424771404821446,-0.01458852867830435,24.24,,,-0.530266438799999,0.007481296758104727
2022-11-21,46973.3561200001,0.012136325852036643,-0.014224854530340813,24.02,,,-0.530266438799999,-0.0016625103906899065
2022-11-22,46648.50571000011,0.012635078969243495,-0.013383208645054146,24.39,0.013715710723192097,,-0.5335149428999989,0.013715710723192097
2022-11-23,47911.417090000105,0.0149625935162096,-0.012157107231920218,24.98,,0.038237738985868734,-0.5208858290999989,0.038237738985868734
2022-11-24,47585.36797000011,0.01637572734829586,-0.01112842892768063,24.48,0.01745635910224446,,-0.524146320299999,0.01745635910224446
2022-11-25,46939.36797000011,0.015211970074812954,-0.009964671654197873,24.14,,,-0.5306063202999989,0.0033250207813799604
2022-11-28,47414.36797000011,0.01583541147132156,-0.007886533665835416,24.39,0.013715710723192097,,-0.525856320299999,0.013715710723192097
2022-11-29,48003.36797000011,0.01645885286783031,-0.006234413965087223,24.7,0.026600166251039094,,-0.5199663202999989,0.026600166251039094
2022-11-30,48003.36797000011,0.017206982543640812,-0.0045511221945137405,24.7,,,-0.5199663202999989,0.026600166251039094
2022-12-01,47448.9209900001,0.01670822942643381,-0.0026080631753947485,24.58,,0.02161263507896923,-0.525510790099999,0.02161263507896923
2022-12-02,47448.9209900001,0.018495428096425764,-0.00043640897755612627,24.67,,,-0.525510790099999,0.02535328345802174
2022-12-05,47127.792890000106,0.024438902743142334,0.0025457190357440207,25.45,0.057772236076475504,,-0.5287220710999989,0.057772236076475504
2022-12-06,47019.792890000106,0.028595178719866953,0.005299251870324243,25.39,,,-0.5298020710999989,0.05527847049044064
2022-12-07,47523.792890000106,0.03146300914380721,0.007824189526184541,25.67,0.06691604322527028,,-0.524762071099999,0.06691604322527028
2022-12-08,46914.82607000011,0.03574397339983373,0.010182876142975935,25.51,,0.06026600166251051,-0.5308517392999988,0.06026600166251051
2022-12-09,46914.82607000011,0.039900249376558644,0.011928512053200441,25.14,,,-0.5308517392999988,0.044887780548628506
2022-12-12,46914.82607000011,0.0425187032418954,0.012967581047381596,25.02,,,-0.5308517392999988,0.039900249376558644
2022-12-13,47050.005170000106,0.043557772236076556,0.014037822111388187,24.95,0.03699085619285123,,-0.5294999482999989,0.03699085619285123
2022-12-14,46888.005170000106,0.04422277639235261,0.015170407315045802,24.86,0.033250207813798865,,-0.531119948299999,0.033250207813798865
2022-12-15,47104.005170000106,0.04588528678304251,0.016240648379052543,24.98,,,-0.5289599482999989,0.038237738985868734
2022-12-16,47338.005170000106,0.04771404821280132,0.017310889443059134,25.11,0.043640897755611,,-0.5266199482999989,0.043640897755611
2022-12-19,45538.005170000106,0.042144638403990145,0.017892768079800735,24.11,0.002078137988362457,,-0.5446199482999989,0.002078137988362457
2022-12-20,45484.005170000106,0.03669991687448058,0.018381130507065874,24.08,,,-0.5451599482999989,0.0008312551953449532
2022-12-21,45088.005170000106,0.02917705735660855,0.017695344970906246,23.86,,,-0.549119948299999,-0.00831255195344968
2022-12-22,44476.005170000106,0.020906068162926172,0.017082294264339357,23.52,,,-0.5552399482999989,-0.02244389027431418
2022-12-23,44296.005170000106,0.013757273482959397,0.017601828761429936,23.42,-0.026600166251038948,,-0.5570399482999989,-0.026600166251038948
2022-12-26,45034.005170000106,0.008811305070656682,0.018381130507065725,23.83,-0.009559434746467184,,-0.549659948299999,-0.009559434746467184
2022-12-27,45196.005170000106,0.004530340814630165,0.01860972568578565,23.92,,,-0.5480399482999989,-0.005818786367414673
2022-12-28,44180.07653000011,-0.0010390689941811547,0.018090191188695075,23.52,,-0.02244389027431418,-0.5581992346999989,-0.02244389027431418
2022-12-29,44306.9660900001,-0.007522859517871878,0.017279717373233548,23.42,-0.026600166251038948,,-0.556930339099999,-0.026600166251038948
2022-12-30,44512.7726900001,-0.013383208645053999,0.016562759767248632,23.7,,-0.014962593516209453,-0.554872273099999,-0.014962593516209453
2023-01-03,44642.9130500001,-0.01375727348295925,0.016240648379052394,24.02,-0.0016625103906899065,,-0.553570869499999,-0.0016625103906899065
2023-01-04,44394.3159500001,-0.013881961762260852,0.01601205320033247,24.05,,-0.0004156275976724028,-0.556056840499999,-0.0004156275976724028
2023-01-05,44394.3159500001,-0.012967581047381448,0.01565876974231094,24.08,,,-0.556056840499999,0.0008312551953449532
2023-01-06,44394.3159500001,-0.011803823773898395,0.015305486284289268,23.8,,,-0.556056840499999,-0.01080631753948454
2023-01-09,44394.3159500001,-0.008146300914380483,0.015180798004987516,24.3,,,-0.556056840499999,0.009975062344139734
2023-01-10,44394.3159500001,-0.00868661679135493,0.01461970074812964,23.7,,,-0.556056840499999,-0.014962593516209453
2023-01-11,44394.3159500001,-0.010889443059018991,0.013414380714879288,23.39,,,-0.556056840499999,-0.02784704904405645
2023-01-12,44394.3159500001,-0.011928512053200294,0.01211554447215277,23.27,,,-0.556056840499999,-0.03283458021612632
2023-01-13,44394.3159500001,-0.01151288445552789,0.010889443059018991,23.52,,,-0.556056840499999,-0.02244389027431418
2023-01-16,44394.3159500001,-0.01109725685785534,0.010432252701579289,23.8,,,-0.556056840499999,-0.01080631753948454
2023-01-17,44394.3159500001,-0.012427265170407147,0.010099750623441336,23.7,,,-0.556056840499999,-0.014962593516209453
2023-01-18,44523.91451000009,-0.012967581047381448,0.00961138819617605,23.92,-0.005818786367414673,,-0.5547608548999992,-0.005818786367414673
2023-01-19,44811.91451000009,-0.012967581047381596,0.00867622610141307,24.08,,,-0.551880854899999,0.0008312551953449532
2023-01-20,45027.91451000009,-0.011305070656691837,0.008385286783042416,24.2,,,-0.5497208548999991,0.00581878636741482
2023-01-30,45295.40387000009,-0.010390689941812137,0.008780133000831244,24.52,,0.019118869492934367,-0.5470459612999992,0.019118869492934367
2023-01-31,44984.496350000096,-0.006483790523690576,0.009039900249376459,24.64,0.024106400665004236,,-0.5501550364999991,0.024106400665004236
